x,y,species cloglog values
515.0,515.0,0.13639338
516.0,516.0,0.059220262
517.0,517.0,0.02869027
518.0,518.0,0.14779292
519.0,519.0,0.13891098
520.0,520.0,0.301373
521.0,521.0,0.18309355
522.0,522.0,0.38477236
523.0,523.0,0.2102581
524.0,524.0,0.07393336
525.0,525.0,0.031943787
526.0,526.0,0.026854409
527.0,527.0,0.022340756
528.0,528.0,0.005927567
529.0,529.0,8.60327E-4
530.0,530.0,5.61873E-4
531.0,531.0,5.8216658E-5
532.0,532.0,0.055898808
533.0,533.0,0.09222365
534.0,534.0,0.011155516
535.0,535.0,0.003328214
536.0,536.0,0.0019379978
537.0,537.0,4.899572E-4
538.0,538.0,4.2004092E-5
539.0,539.0,2.1950262E-4
540.0,540.0,0.0021090556
541.0,541.0,0.012806281
542.0,542.0,0.09770416
543.0,543.0,0.013650812
544.0,544.0,0.0057662083
545.0,545.0,0.0014376257
546.0,546.0,5.38957E-4
547.0,547.0,0.004453045
548.0,548.0,0.008666042
549.0,549.0,0.0048607243
550.0,550.0,0.054301288
551.0,551.0,0.05445274
552.0,552.0,0.063925736
553.0,553.0,0.040176805
554.0,554.0,0.01845736
555.0,555.0,0.11160378
556.0,556.0,0.1733743
557.0,557.0,0.04250828
558.0,558.0,0.036585502
559.0,559.0,0.12187732
560.0,560.0,0.026050484
561.0,561.0,0.004358348
562.0,562.0,0.009538326
563.0,563.0,0.35215628
564.0,564.0,0.43064183
565.0,565.0,0.24313985
566.0,566.0,0.63933337
567.0,567.0,0.27297953
568.0,568.0,0.1145807
569.0,569.0,0.40661055
570.0,570.0,0.32181263
571.0,571.0,0.28439158
572.0,572.0,0.057162732
573.0,573.0,0.14711381
574.0,574.0,0.05659381
575.0,575.0,0.0013970486
576.0,576.0,5.607094E-5
577.0,577.0,5.366954E-4
578.0,578.0,0.029647915
579.0,579.0,0.14359377
580.0,580.0,0.007528716
581.0,581.0,1.18130076E-4
582.0,582.0,1.9126837E-5
583.0,583.0,1.3084474E-4
584.0,584.0,0.017825373
585.0,585.0,0.015943162
586.0,586.0,0.17907618
587.0,587.0,0.37254825
588.0,588.0,0.02936278
589.0,589.0,0.0032433167
590.0,590.0,0.016034625
591.0,591.0,0.117884845
592.0,592.0,0.18020792
593.0,593.0,0.09326854
594.0,594.0,0.09901822
595.0,595.0,0.33328792
596.0,596.0,0.5700873
597.0,597.0,0.24287532
598.0,598.0,0.3523127
599.0,599.0,0.5502364
600.0,600.0,0.47258857
601.0,601.0,0.39398897
602.0,602.0,0.45251647
603.0,603.0,0.13232502
604.0,604.0,0.08424303
605.0,605.0,0.022630258
606.0,606.0,0.0031832068
607.0,607.0,0.0019188205
608.0,608.0,0.011947213
609.0,609.0,0.19019182
610.0,610.0,0.5162913
611.0,611.0,0.1847624
612.0,612.0,0.38892895
613.0,613.0,0.13868771
614.0,614.0,0.20524932
615.0,615.0,0.09427786
616.0,616.0,0.055321198
617.0,617.0,0.21258456
618.0,618.0,0.24297434
619.0,619.0,0.038049262
620.0,620.0,0.02417958
621.0,621.0,0.0013979226
622.0,622.0,1.3581861E-5
623.0,623.0,0.0020291922
624.0,624.0,0.010722452
625.0,625.0,0.022108072
626.0,626.0,0.081007846
627.0,627.0,0.0714327
628.0,628.0,0.0050073005
629.0,629.0,8.7114336E-4
630.0,630.0,2.2355463E-5
631.0,631.0,3.8508634E-4
632.0,632.0,0.00136071
633.0,633.0,0.031270403
634.0,634.0,0.084144555
635.0,635.0,0.118630834
636.0,636.0,0.009035582
637.0,637.0,0.108669676
638.0,638.0,0.49751875
639.0,639.0,0.12084887
640.0,640.0,0.22507663
641.0,641.0,0.019619161
642.0,642.0,0.033949815
643.0,643.0,0.02611617
644.0,644.0,0.005832438
645.0,645.0,0.0092205275
646.0,646.0,0.20566887
647.0,647.0,0.33062136
648.0,648.0,0.27343547
649.0,649.0,0.050571743
650.0,650.0,0.013065672
651.0,651.0,0.11155676
652.0,652.0,0.15865462
653.0,653.0,0.006231918
654.0,654.0,0.004521024
655.0,655.0,0.005306591
656.0,656.0,0.89590013
657.0,657.0,0.22331595
658.0,658.0,0.390289
659.0,659.0,0.020601163
660.0,660.0,0.01424842
661.0,661.0,0.055836532
662.0,662.0,0.16137512
663.0,663.0,0.13396212
664.0,664.0,0.46675155
665.0,665.0,0.045924865
666.0,666.0,0.007690735
667.0,667.0,0.008520124
668.0,668.0,0.043085035
669.0,669.0,0.019750837
670.0,670.0,0.07814173
671.0,671.0,0.07167571
672.0,672.0,3.483566E-6
673.0,673.0,3.1584786E-5
674.0,674.0,8.6373104E-5
675.0,675.0,0.00910047
676.0,676.0,0.25512195
677.0,677.0,0.0035575118
678.0,678.0,8.878307E-4
679.0,679.0,2.0167303E-4
680.0,680.0,2.7527896E-5
681.0,681.0,2.1452159E-5
682.0,682.0,6.4264995E-4
683.0,683.0,0.0020935466
684.0,684.0,0.008357437
685.0,685.0,0.35091382
686.0,686.0,0.33901566
687.0,687.0,0.17294991
688.0,688.0,0.20948473
689.0,689.0,0.105575085
690.0,690.0,0.41414866
691.0,691.0,0.04567818
692.0,692.0,0.015392837
693.0,693.0,0.009847638
694.0,694.0,0.007460111
695.0,695.0,0.02405685
696.0,696.0,0.028635265
697.0,697.0,0.024119448
698.0,698.0,0.0027605775
699.0,699.0,0.029876163
700.0,700.0,0.052100442
701.0,701.0,0.2865423
702.0,702.0,0.0645216
703.0,703.0,0.024148416
704.0,704.0,0.005037026
705.0,705.0,0.0146291815
706.0,706.0,0.3218377
707.0,707.0,0.005431285
708.0,708.0,0.16278291
709.0,709.0,0.2415903
710.0,710.0,0.26786938
711.0,711.0,0.22913206
712.0,712.0,0.07385402
713.0,713.0,0.020607121
714.0,714.0,0.0065407134
715.0,715.0,0.011929171
716.0,716.0,0.009272479
717.0,717.0,0.0031228561
718.0,718.0,0.003025665
719.0,719.0,0.007377831
720.0,720.0,0.09567936
721.0,721.0,0.12003648
722.0,722.0,0.026614757
723.0,723.0,0.013394232
724.0,724.0,0.0058089667
725.0,725.0,4.5333352E-4
726.0,726.0,0.09400047
727.0,727.0,0.12514235
728.0,728.0,0.007974391
729.0,729.0,0.0011718717
730.0,730.0,2.8821683E-4
731.0,731.0,1.052038E-5
732.0,732.0,4.8656535E-4
733.0,733.0,0.0071711196
734.0,734.0,0.017180562
735.0,735.0,0.15655503
736.0,736.0,0.43844387
737.0,737.0,0.022195252
738.0,738.0,0.36945474
739.0,739.0,0.01208102
740.0,740.0,0.7170397
741.0,741.0,0.19980401
742.0,742.0,0.40402764
743.0,743.0,0.02175456
744.0,744.0,0.034530807
745.0,745.0,0.010851477
746.0,746.0,0.01787401
747.0,747.0,0.04215018
748.0,748.0,0.018306768
749.0,749.0,0.014698588
750.0,750.0,0.18842433
751.0,751.0,0.5037525
752.0,752.0,0.5315843
753.0,753.0,0.0135455765
754.0,754.0,0.042242922
755.0,755.0,0.3057935
756.0,756.0,0.2086195
757.0,757.0,0.06266803
758.0,758.0,0.23772795
759.0,759.0,0.42677188
760.0,760.0,0.33542025
761.0,761.0,0.19696416
762.0,762.0,0.013647816
763.0,763.0,0.04369768
764.0,764.0,0.13211603
765.0,765.0,0.27452055
766.0,766.0,0.018700222
767.0,767.0,0.0011507332
768.0,768.0,4.0421306E-4
769.0,769.0,8.6517795E-4
770.0,770.0,1.014659E-6
771.0,771.0,3.8573216E-5
772.0,772.0,1.4525276E-4
773.0,773.0,9.781241E-4
774.0,774.0,0.008979686
775.0,775.0,0.4758537
776.0,776.0,0.16178328
777.0,777.0,0.006026516
778.0,778.0,8.047008E-5
779.0,779.0,2.4654879E-5
780.0,780.0,5.775342E-4
781.0,781.0,0.0087443935
782.0,782.0,0.048491955
783.0,783.0,0.46658093
784.0,784.0,0.026638813
785.0,785.0,0.0768517
786.0,786.0,0.33291194
787.0,787.0,0.13221994
788.0,788.0,0.18846343
789.0,789.0,0.056175888
790.0,790.0,0.23554283
791.0,791.0,0.030475477
792.0,792.0,0.4183528
793.0,793.0,0.38006762
794.0,794.0,0.12164397
795.0,795.0,0.4953745
796.0,796.0,0.41524804
797.0,797.0,0.14746623
798.0,798.0,0.017159319
799.0,799.0,0.12892547
800.0,800.0,0.042639144
801.0,801.0,0.018431643
802.0,802.0,0.060522985
803.0,803.0,0.32945383
804.0,804.0,0.11791241
805.0,805.0,0.056469504
806.0,806.0,0.46973914
807.0,807.0,0.26215547
808.0,808.0,0.015272158
809.0,809.0,0.032501917
810.0,810.0,0.16159956
811.0,811.0,0.013129348
812.0,812.0,0.12222036
813.0,813.0,0.1111874
814.0,814.0,0.02599545
815.0,815.0,0.004634613
816.0,816.0,7.5301144E-4
817.0,817.0,3.272237E-4
818.0,818.0,1.2231504E-6
819.0,819.0,3.669244E-5
820.0,820.0,3.237513E-5
821.0,821.0,2.438056E-5
822.0,822.0,0.0028250583
823.0,823.0,0.013121485
824.0,824.0,0.04923714
825.0,825.0,0.49666506
826.0,826.0,0.039360136
827.0,827.0,5.452791E-4
828.0,828.0,4.9685554E-5
829.0,829.0,2.978302E-4
830.0,830.0,0.0026239771
831.0,831.0,0.0143867545
832.0,832.0,0.44797373
833.0,833.0,0.08625614
834.0,834.0,0.015461234
835.0,835.0,0.9499853
836.0,836.0,0.39231646
837.0,837.0,0.109606706
838.0,838.0,0.2265313
839.0,839.0,0.08523918
840.0,840.0,0.022807695
841.0,841.0,0.012673654
842.0,842.0,0.014566686
843.0,843.0,0.005256125
844.0,844.0,0.02482057
845.0,845.0,0.21568184
846.0,846.0,0.1547139
847.0,847.0,0.5032669
848.0,848.0,0.08165597
849.0,849.0,0.0067324634
850.0,850.0,0.0060482062
851.0,851.0,0.006916494
852.0,852.0,0.018191317
